hist,1.e18,050,4.011697979633242e+16
hist,1.e18,100,5.84977989869469e+16
hist,1.e18,200,7.508474357643838e+16
hist,1.e18,500,1.085839116161859e+17
hist,1.e18,001,2293683994287993.0
hist,1.e18,002,1505835052642429.0
hist,1.e18,005,8712144626044154.0
hist,1.e18,010,1.0130335944057416e+16
hist,1.e18,020,2.038830932238327e+16
hist,1.e18,050,4.004332700587385e+16
hist,1.e18,100,5.591136968398379e+16
hist,1.e18,200,7.257896878655034e+16
hist,1.e18,500,1.2395328597846514e+17
hist,1.e18,001,1719486017610283.0
hist,1.e18,002,4866115693886386.0
hist,1.e18,005,1.7820443711808082e+16
hist,1.e18,010,2.602895564164957e+16
hist,1.e18,020,3.992110612836242e+16
hist,1.e18,050,5.691313246538539e+16
hist,1.e18,100,4.49568042936734e+16
hist,1.e18,200,8.174971432513278e+16
hist,1.e18,500,8.154884047125227e+16
hist,1.e18,001,1.1286337915776762e+16
hist,1.e18,002,1.963523647920561e+16
hist,1.e18,005,4.7949660689456216e+16
hist,1.e18,010,8.993222916813467e+16
hist,1.e18,020,1.533395725006501e+17
hist,1.e18,050,1.3463449254850718e+17
hist,1.e18,100,7.157799464310561e+16
hist,1.e18,200,4.779257080093589e+16
hist,1.e18,500,5.4427174879730344e+16
hist,1.e18,001,2.9074965697633336e+16
hist,1.e18,002,3.97616638965443e+16
hist,1.e18,005,9.37373481353624e+16
hist,1.e18,010,2.4846125700442963e+17
hist,1.e18,020,3.6698646396273434e+17
hist,1.e18,050,2.1976538226996874e+17
hist,1.e18,100,6.725510176864187e+16
hist,1.e18,200,2.206631874556239e+16
hist,1.e18,500,2.2018029146249412e+16
hist,1.e18,001,6.5685546760845224e+16
hist,1.e18,002,9.147065819962965e+16
hist,1.e18,005,1.9874546646818858e+17
hist,1.e18,010,3.5342925349960454e+17
hist,1.e18,020,3.531130836119202e+17
hist,1.e18,050,8.403371019524531e+16
hist,1.e18,100,2.8104988232449244e+16
hist,1.e18,200,2.2565797066334956e+16
hist,1.e18,500,1.4739443392066586e+16
hist,1.e18,001,9.639680635397566e+16
hist,1.e18,002,1.1885659783271146e+17
hist,1.e18,005,2.1659915226538374e+17
hist,1.e18,010,3.4159627471410426e+17
hist,1.e18,020,2.5424754060208035e+17
hist,1.e18,050,4.286845374847526e+16
hist,1.e18,100,4.004990931977653e+16
hist,1.e18,200,1.89508475626126e+16
hist,1.e18,500,1.079773826550505e+16
hist,1.e18,001,1.1046167942205104e+17
hist,1.e18,002,1.3962105084447754e+17
hist,1.e18,005,2.253282535327479e+17
hist,1.e18,010,2.389844411782887e+17
hist,1.e18,020,1.8647509508920163e+17
hist,1.e18,050,2.3154538176149936e+16
hist,1.e18,100,4.787376360874562e+16
hist,1.e18,200,2.786523988810437e+16
hist,1.e18,500,7795246663542814.0
hist,1.e18,001,4.488186181958728e+16
hist,1.e18,002,4.662508002907489e+16
hist,1.e18,005,6.076757850446774e+16
hist,1.e18,010,5.38694199524908e+16
hist,1.e18,020,3.1555371425710148e+16
hist,1.e18,050,1.9927192565163732e+16
hist,1.e18,100,9378996066478400.0
hist,1.e18,200,1.1003624073540134e+16
hist,1.e18,500,3578640188831031.0
hist,1.e17,001,66573191792718.2
hist,1.e17,002,83472337869364.78
hist,1.e17,005,156256091409925.22
hist,1.e17,010,216506396847960.4
hist,1.e17,020,355730292242109.0
hist,1.e17,050,976531651786275.1
hist,1.e17,100,1762217922887233.8
hist,1.e17,200,1992059064863165.2
hist,1.e17,500,1484583755722060.0
hist,1.e17,001,68222868325764.83
hist,1.e17,002,87447231480340.98
hist,1.e17,005,152104531811111.12
hist,1.e17,010,235157046222856.72
hist,1.e17,020,421806499646133.4
hist,1.e17,050,1264307441773200.2
hist,1.e17,100,1801329204026784.0
hist,1.e17,200,1911418381550546.0
hist,1.e17,500,1208012627693751.5
hist,1.e17,001,73954049553705.48
hist,1.e17,002,92574833294973.39
hist,1.e17,005,182480849084676.0
hist,1.e17,010,325657662926398.6
hist,1.e17,020,444397240435110.6
hist,1.e17,050,1360040408289849.8
hist,1.e17,100,2199713225737100.0
hist,1.e17,200,2322366260679837.5
hist,1.e17,500,1467964445825963.5
hist,1.e17,001,65761354066051.766
hist,1.e17,002,103337008718528.62
hist,1.e17,005,207628729069496.94
hist,1.e17,010,289657084354787.3
hist,1.e17,020,461776663558647.44
hist,1.e17,050,1598737229026632.2
hist,1.e17,100,2906738075401030.0
hist,1.e17,200,2728748341296791.0
hist,1.e17,500,1627656981588465.2
hist,1.e17,001,102451976774102.16
hist,1.e17,002,104820497884169.66
hist,1.e17,005,224466241475321.12
hist,1.e17,010,359108632479509.25
hist,1.e17,020,873440622055432.0
hist,1.e17,050,2307228356068567.5
hist,1.e17,100,3433155733380651.0
hist,1.e17,200,3010546226689858.5
hist,1.e17,500,1788196347131612.8
hist,1.e17,001,71526401801842.89
hist,1.e17,002,117418534067434.44
hist,1.e17,005,309962959312692.0
hist,1.e17,010,546674095670840.2
hist,1.e17,020,803105036786224.4
hist,1.e17,050,3055039000479655.0
hist,1.e17,100,4345717987454595.5
hist,1.e17,200,4067067522360268.0
hist,1.e17,500,1839299139026144.0
hist,1.e17,001,187082934830304.97
hist,1.e17,002,322800720738466.25
hist,1.e17,005,707032192463554.9
hist,1.e17,010,1523537477004456.0
hist,1.e17,020,2657109131406104.0
hist,1.e17,050,7781122854548171.0
hist,1.e17,100,9835358795215834.0
hist,1.e17,200,7832478850795500.0
hist,1.e17,500,3225383669270525.5
hist,1.e17,001,628427594506500.1
hist,1.e17,002,1079616808453051.4
hist,1.e17,005,2717103853907532.0
hist,1.e17,010,5080592898021654.0
hist,1.e17,020,8077313228621856.0
hist,1.e17,050,1.4071145255399106e+16
hist,1.e17,100,1.5177196999708966e+16
hist,1.e17,200,8432476505601808.0
hist,1.e17,500,1534850008580134.8
hist,1.e17,001,1424819771522664.0
hist,1.e17,002,2253495617553974.5
hist,1.e17,005,5721101077184219.0
hist,1.e17,010,1.1791661812565014e+16
hist,1.e17,020,1.354553313253842e+16
hist,1.e17,050,1.4323810727739e+16
hist,1.e17,100,1.0847291988160802e+16
hist,1.e17,200,2944859346029740.5
hist,1.e17,500,170169137878521.22
hist,1.e17,001,2050160522581636.2
hist,1.e17,002,3106774389204843.0
hist,1.e17,005,7760993282156353.0
hist,1.e17,010,1.5229182723221414e+16
hist,1.e17,020,1.2923746124066598e+16
hist,1.e17,050,6817204175329824.0
hist,1.e17,100,1678425981712868.0
hist,1.e17,200,260014705817448.7
hist,1.e17,500,159681310211638.34
hist,1.e17,001,2705772654816780.5
hist,1.e17,002,3696150215504039.0
hist,1.e17,005,7244023632628110.0
hist,1.e17,010,1.2195634087364914e+16
hist,1.e17,020,9107802858904584.0
hist,1.e17,050,3468818228362461.5
hist,1.e17,100,419558129276840.8
hist,1.e17,200,202578860204405.06
hist,1.e17,500,146091651502380.78
hist,1.e17,001,2971966412327135.0
hist,1.e17,002,3611633726814860.5
hist,1.e17,005,7181262557562895.0
hist,1.e17,010,9893219285515058.0
hist,1.e17,020,5022850100470626.0
hist,1.e17,050,1012105889600301.9
hist,1.e17,100,248587412223446.22
hist,1.e17,200,150745327010571.7
hist,1.e17,500,131198368688597.38
hist,1.e17,001,617487814209816.2
hist,1.e17,002,814427696652091.0
hist,1.e17,005,1544006562595045.2
hist,1.e17,010,1621849749521058.0
hist,1.e17,020,1099193309197475.8
hist,1.e17,050,706558824810830.6
hist,1.e17,100,228587908855440.5
hist,1.e17,200,113430385465723.86
hist,1.e17,500,102625707136242.53
hist,1.e19,020,1.4809879775699087e+18
hist,1.e19,040,2.526403897918132e+18
hist,1.e19,060,3.2526713268787743e+18
hist,1.e19,080,3.0850167207370214e+18
hist,1.e19,100,2.896372492302952e+18
hist,1.e19,020,3.410536102320435e+18
hist,1.e19,040,3.8462920215521956e+18
hist,1.e19,060,3.268124978571773e+18
hist,1.e19,080,2.5551760101891866e+18
hist,1.e19,100,2.513518460826947e+18
hist,1.e19,020,5.751683783960493e+18
hist,1.e19,040,5.632932356300001e+18
hist,1.e19,060,4.37015511781155e+18
hist,1.e19,080,2.682408136266338e+18
hist,1.e19,100,2.1634178818753106e+18
hist,1.e19,020,7.065007023738349e+18
hist,1.e19,040,5.970754624324965e+18
hist,1.e19,060,3.9645307063842755e+18
hist,1.e19,080,2.822235365280375e+18
hist,1.e19,100,1.955911708797035e+18
hist,1.e19,020,3.9901081668967813e+18
hist,1.e19,040,4.911714950566872e+18
hist,1.e19,060,3.907526194161876e+18
hist,1.e19,080,3.3823043405287393e+18
hist,1.e19,100,2.732764526782566e+18
