1e19,0.01,0,217.92174081790102,180.987,1505.419,j2_wo,0.0,1517974194348993.2,-0.012498192737791746,653853436298215.1,0,0,0,0,0,0,0,0,0,0,nan
1e19,0.02,0,225.1346069109712,212.5485,1393.6905,j2_wo,0.0,1337367737810269.2,-0.00984797088758385,512793157786593.56,0,0,0,0,0,0,0,0,0,0,nan
1e19,0.05,0,175.25671832950326,128.5795,1267.4265,j2_wo,0.0,1923589006032667.5,-0.016520579019327176,615798706636518.1,0,0,0,0,0,0,0,0,0,0,nan
1e19,0.10,0,160.0129227624023,144.555,1353.789,j2_wo,0.0,1899807796929013.2,-0.016752926336911746,518374399977473.9,0,0,0,0,0,0,0,0,0,0,0.031072317910624175
1e19,0.20,0,1213.5710258331208,437.6295,2347.2855,j2_wo,0.0,178215320745541.94,-0.004125218749931253,1036591911744.2888,0,0,0,0,0,0,0,0,0,0,5.931114262947106e-05
1e19,0.50,0,1124.897096077919,675.2075,4544.3035,j2_wo,0.0,596906643412264.4,-0.003056005819863916,32384765671039.555,0,0,0,0,0,0,0,0,0,0,1.984633296014995e-05
1e19,1.00,0,634.4376426977146,748.601,5305.587,j2_wo,0.0,926318912022801.9,-0.0032942322684868996,176778366278820.62,0,0,0,0,0,0,0,0,0,0,5.5671353119954985e-05
1e19,2.00,0,676.2094249335171,647.724,4472.38,j2_wo,0.0,917306049244372.1,-0.0036753310429388764,221933643736725.44,0,0,0,0,0,0,0,0,0,0,4.952253128490864e-05
1e19,5.00,0,641.142511634701,1174.0795,5826.2315,j2_wo,0.0,3978576171733451.5,-0.0054192815548140755,449955817116873.94,0,0,0,0,0,0,0,0,0,0,nan
1e19,0.01,1,234.32505267057894,216.923,1528.247,j2_wo,0.0,1737885009490294.0,-0.011255400629656243,600314579477929.2,0,0,0,0,0,0,0,0,0,0,0.0034819438427970335
1e19,0.02,1,203.07405802437333,153.748,1370.812,j2_wo,0.0,2277411676039494.0,-0.015525531290383927,696186879393432.6,0,0,0,0,0,0,0,0,0,0,0.0076410997673386615
1e19,0.05,1,178.63472667105847,201.1625,1147.9875,j2_wo,0.0,1030980618980150.1,-0.01090990457207281,701648970066750.1,0,0,0,0,0,0,0,0,0,0,nan
1e19,0.10,1,153.66568850777264,171.935,1411.875,j2_wo,0.0,1063163800725213.8,-0.014724300082129467,585634502773907.2,0,0,0,0,0,0,0,0,0,0,nan
1e19,0.20,1,1037.3797758248988,426.0375,2459.6565,j2_wo,0.0,168795563457894.38,-0.004068637672728326,1436724318063.396,0,0,0,0,0,0,0,0,0,0,0.00045456420365449894
1e19,0.50,1,980.865700699763,718.373,4689.815,j2_wo,0.0,851062796164666.9,-0.0035125000593995686,49927111748336.24,0,0,0,0,0,0,0,0,0,0,nan
1e19,1.00,1,605.0381851054176,686.07,4945.05,j2_wo,0.0,705878087066506.4,-0.0033823540783314817,197836469040474.75,0,0,0,0,0,0,0,0,0,0,nan
1e19,2.00,1,686.3113186437674,758.703,4933.093,j2_wo,0.0,1051125218789577.5,-0.003913774271847711,255077794861293.47,0,0,0,0,0,0,0,0,0,0,nan
1e19,5.00,1,1754.2310330519365,2068.275,5468.595,j2_wo,0.0,301449251452550.44,-0.0012718952709104966,-5842435238615.374,0,0,0,0,0,0,0,0,0,0,4.851342592629847e-06
1e19,0.01,2,215.14304317396483,175.9585,1350.8625,j2_wo,0.0,1965295560403551.8,-0.013399975540510378,646529841586225.9,0,0,0,0,0,0,0,0,0,0,0.00500213283942989
1e19,0.02,2,194.06611784063634,167.4495,1398.9285,j2_wo,0.0,1943176688970047.2,-0.015650237509855197,794794571385520.8,0,0,0,0,0,0,0,0,0,0,nan
1e19,0.05,2,192.2761118199342,160.93,1264.45,j2_wo,0.0,1394376671040387.0,-0.013005455008663541,580832843040058.5,0,0,0,0,0,0,0,0,0,0,0.005891911398804893
1e19,0.10,2,201.21716838583748,207.417,1502.715,j2_wo,0.0,1092212677190750.9,-0.009239241759653525,198644105868259.5,0,0,0,0,0,0,0,0,0,0,nan
1e19,0.20,2,914.7144835753375,381.71,2217.642,j2_wo,0.0,179425769307643.62,-0.004292333351874484,2065174615074.9448,0,0,0,0,0,0,0,0,0,0,nan
1e19,0.50,2,1053.6324652221947,649.519,4599.535,j2_wo,0.0,610390812924282.0,-0.0031495639841472283,35716716846637.945,0,0,0,0,0,0,0,0,0,0,1.934345755043189e-05
