1e17,0.01,0,1.2478991685817133,3.064846711025015,5.033599343047251,e1,17530325636153.91,-0.8013467956201458,0,0,0,0,0,0,0,0,0,0,0,0,0
1e19,1.00,45,333.59589175098426,943.8024540006735,1432.344708190853,e1,419096170082625.0,-0.0029976388340731104,0,0,0,0,0,0,0,0,0,0,0,0,0
1e19,1.00,40,398.01280264098517,1182.9987667396613,1363.4146279373365,e1,412174813145834.9,-0.002512481993957411,0,0,0,0,0,0,0,0,0,0,0,0,0
1e19,5.00,40,378.32386128301886,1367.903699452539,2419.754491670176,e1,454848498431026.7,-0.002643237982951104,0,0,0,0,0,0,0,0,0,0,0,0,0
1e19,5.00,45,359.6715742649282,1120.1204770161294,1531.4052653225813,e1,378633100804647.7,-0.0027803142409675565,0,0,0,0,0,0,0,0,0,0,0,0,0
1e19,5.00,5,713.8252360824906,2297.589033400538,3769.344885551076,e1,282733168319605.44,-0.0014009031194918958,0,0,0,0,0,0,0,0,0,0,0,0,0
1e19,5.00,60,288.65143008497904,720.7927619978101,1314.9442734944832,e1,96350127521601.16,-0.003464386092615581,0,0,0,0,0,0,0,0,0,0,0,0,0
1e17,0.20,40,44.921629687855045,56.72333346247787,139.59972190684744,e1,38823105017820.71,-0.0222609911294104,0,0,0,0,0,0,0,0,0,0,0,0,0
1e17,0.01,1,1.448248202418876,3.6522584856396865,6.341713551756085,e1,12485135648038.385,-0.6904893776700649,0,0,0,0,0,0,0,0,0,0,0,0,0
1e17,0.01,10,4.565313426940705,9.673806691653331,16.074717160784974,e1,6311381905485.009,-0.2190430111761499,0,0,0,0,0,0,0,0,0,0,0,0,0
1e17,0.01,2,1.4407393763276495,4.291410039585614,7.305719481175776,e1,15261045412624.154,-0.6940880609155937,0,0,0,0,0,0,0,0,0,0,0,0,0
1e17,0.01,20,9.692148631812287,15.6391349785227,33.95588323085994,e1,8378087484125.652,-0.10317629640116392,0,0,0,0,0,0,0,0,0,0,0,0,0
1e17,0.01,3,1.2217718727499631,4.323799115640529,7.527286692495579,e1,21094880973647.023,-0.818483402919729,0,0,0,0,0,0,0,0,0,0,0,0,0
1e17,0.01,30,9.705833778302969,16.60491230523035,41.341621140402594,e1,27949982272056.918,-0.10303081866448846,0,0,0,0,0,0,0,0,0,0,0,0,0
1e17,0.01,4,1.677329043153286,4.389349170386591,6.268263682304388,e1,24568852755251.45,-0.5961859446015764,0,0,0,0,0,0,0,0,0,0,0,0,0
1e17,0.01,40,9.216794600600462,17.784768786321905,38.08452992504,e1,51356364383922.72,-0.10849758981662141,0,0,0,0,0,0,0,0,0,0,0,0,0
1e17,0.01,45,8.605553495782162,16.424106864313988,31.161308919396944,e1,80266287352024.84,-0.11620403039620052,0,0,0,0,0,0,0,0,0,0,0,0,0
1e17,0.01,5,1.47428621122041,3.0233125157921332,5.519005264044471,e1,22408542707944.453,-0.6782943450120196,0,0,0,0,0,0,0,0,0,0,0,0,0
1e17,0.01,50,8.121570186617891,15.719576703444789,31.722150273730307,e1,88756587807148.44,-0.1231288995873882,0,0,0,0,0,0,0,0,0,0,0,0,0
1e17,0.01,60,4.1775305854231375,13.470239871978439,19.434865493135685,e1,28691484256420.918,-0.23937586561049945,0,0,0,0,0,0,0,0,0,0,0,0,0
1e17,0.02,0,1.920901363111082,5.056003747999663,10.350790238355932,e1,16461780636362.4,-0.5205889376747618,0,0,0,0,0,0,0,0,0,0,0,0,0
1e17,0.02,1,1.874955006812454,3.3764985513349615,9.961700943316771,e1,15666864640986.117,-0.533346131702683,0,0,0,0,0,0,0,0,0,0,0,0,0
1e17,0.02,10,5.249464342679246,13.722411302956285,23.152389909879556,e1,10635555066644.867,-0.19049562673848267,0,0,0,0,0,0,0,0,0,0,0,0,0
1e17,0.02,2,1.9050697154492988,5.379756708498274,10.557207394929673,e1,19030868215972.348,-0.5249151733873194,0,0,0,0,0,0,0,0,0,0,0,0,0
1e17,0.02,20,9.66437443559956,19.394038330666216,36.65580940790028,e1,22014561574095.72,-0.10347281209598144,0,0,0,0,0,0,0,0,0,0,0,0,0
1e17,0.02,3,1.9157804839419004,4.3696606712709505,11.004903659563714,e1,24040975912091.062,-0.5219804713441933,0,0,0,0,0,0,0,0,0,0,0,0,0
1e17,0.02,30,11.320256218144747,20.403159807967654,42.8177744799124,e1,45303606798172.18,-0.0883372231802619,0,0,0,0,0,0,0,0,0,0,0,0,0
1e17,0.02,4,1.8817379533720868,4.587676286532467,8.737819805440916,e1,26139635923662.76,-0.5314236226186507,0,0,0,0,0,0,0,0,0,0,0,0,0
1e17,0.02,40,10.285049114847482,15.023929925040008,41.95909711109239,e1,77029159245168.66,-0.09722850993063334,0,0,0,0,0,0,0,0,0,0,0,0,0
1e17,0.02,45,9.393761695275947,13.956501638170641,37.71298104522867,e1,107075281054444.12,-0.10645362661295663,0,0,0,0,0,0,0,0,0,0,0,0,0
1e17,0.02,5,2.19405599113151,3.911239164490861,9.69304595300261,e1,24071347082070.04,-0.4557768826511505,0,0,0,0,0,0,0,0,0,0,0,0,0
1e17,0.02,50,8.0350032081936,16.403285774446218,31.16855992588225,e1,135387138835518.53,-0.12445545746394496,0,0,0,0,0,0,0,0,0,0,0,0,0
1e17,0.02,60,5.854591899820598,15.032194778067883,22.69050725174766,e1,21463808031343.605,-0.1708060983773511,0,0,0,0,0,0,0,0,0,0,0,0,0
1e17,0.05,0,2.356850464196971,4.4600702097195315,10.65757749515708,e1,31186808041533.47,-0.42429505613149754,0,0,0,0,0,0,0,0,0,0,0,0,0
1e17,0.05,1,2.3213711056969863,5.3273178472163725,10.013456817990397,e1,30853026005652.973,-0.43077989449677084,0,0,0,0,0,0,0,0,0,0,0,0,0
