1e19,0.01,4,238.523953400983,273.273,1489.257,j2_wo,1742563348252500.8,-0.011505335538964117,658808361323251.6,-0.004192451054669962,0,0,0
1e19,0.02,4,210.56589081824424,255.0075,1488.3165,j2_wo,1542606007381466.0,-0.012737645757026173,753021034514450.5,-0.004749107256232576,0,0,0
1e19,0.05,4,166.72239860685823,187.33,1274.63,j2_wo,2175378575915712.8,-0.020203664141065027,928043433162646.2,-0.005997994320835451,0,0,0
1e19,0.10,4,212.10873515092408,297.606,1568.214,j2_wo,1359047681613437.0,-0.009671918670294436,246230307166485.8,-0.004714563024895976,0,0,0
1e19,0.20,4,821.6614041463721,403.9035,2467.1335,j2_wo,170226418170603.03,-0.00408484860419634,2100205609566.6313,-0.0012170463343582564,0,0,0
1e19,0.50,4,898.6950580797618,778.9545,4569.2695,j2_wo,1335702728318710.2,-0.004110663007623855,56062084755205.09,-0.0011127244898138152,0,0,0
1e19,1.00,4,611.8633217687784,856.408,4514.792,j2_wo,643940589888317.8,-0.0032043163051852907,213500429230958.22,-0.0016343519286450992,0,0,0
1e19,2.00,4,687.0201464131719,817.362,4871.238,j2_wo,1447428189804712.8,-0.004073578445446952,243501611750713.6,-0.0014555613910608714,0,0,0
1e19,5.00,4,1230.7372525618107,1374.8345,5257.1215,j2_wo,446565553833308.56,-0.0016981587967377625,11417336327189.975,-0.0008125211111620086,0,0,0
1e19,0.01,5,214.52938588538103,267.9495,1482.4425,j2_wo,1564277073051878.2,-0.011385813409869194,734909903817251.0,-0.004661366068209793,0,0,0
1e19,0.02,5,223.18225878234338,263.0835,1402.6275,j2_wo,1372674499876432.0,-0.01030497086464375,557827450981972.7,-0.004480642885576499,0,0,0
1e19,0.05,5,198.12993994769957,312.354,1452.99,j2_wo,1385137466176389.0,-0.00997784898512044,561694223608185.8,-0.005047192767857147,0,0,0
1e19,0.10,5,242.96378197279233,306.0225,1587.9675,j2_wo,1181447422345178.8,-0.008531448496729198,146138816941570.75,-0.004115839784350996,0,0,0
1e19,0.20,5,369.12364550182264,356.0315,2206.0325,j2_wo,189432096325786.9,-0.00576869730515623,47154948558723.67,-0.002709119321360469,0,0,0
1e19,0.50,5,817.5935084343184,819.4425,4444.2705,j2_wo,2123377636204601.8,-0.0047703927693954805,80272741170202.5,-0.001223101687677276,0,0,0
1e19,1.00,5,675.7931263011479,848.7015,4494.3265,j2_wo,658249249363527.9,-0.0028913233128172993,130846911721073.44,-0.0014797427808615777,0,0,0
1e19,2.00,5,684.0627222218939,762.1515,4541.5095,j2_wo,1248839998342514.2,-0.00398604784052266,229781777498128.6,-0.0014618542532940765,0,0,0
1e19,5.00,5,817.1264929933811,1494.647,5366.977,j2_wo,437455029635477.94,-0.001893499228515446,102068221565355.28,-0.0012238007316794956,0,0,0
1e19,0.01,10,238.3403143420927,289.98,1475.82,j2_wo,1139108275284630.5,-0.008309591271782862,531615652909810.9,-0.004195681300330451,0,0,0
1e19,0.02,10,237.55988793083597,299.937,1499.685,j2_wo,1149477462729051.8,-0.008939676486028727,548584843271050.4,-0.004209464858356658,0,0,0
1e19,0.05,10,219.27072074142677,338.031,1513.791,j2_wo,1229562977018749.2,-0.009490389430728169,538249492452787.25,-0.0045605724130365856,0,0,0
1e19,0.10,10,1568.3575862481575,414.3065,1721.3655,j2_wo,797739482280738.1,-0.0053711648826129214,2502006184316.8003,-0.0006376096935853839,0,0,0
1e19,0.20,10,801.4660660469876,525.092,2181.956,j2_wo,311704903581241.2,-0.004240628674050706,7967395981015.698,-0.0012477134620711102,0,0,0
1e19,0.50,10,623.9153284088717,905.513,4102.595,j2_wo,6405954962100653.0,-0.005962685124865594,188453769790688.16,-0.0016027815866461097,0,0,0
1e19,1.00,10,809.9916171134113,769.64,4081.08,j2_wo,683441827173045.9,-0.002450416677040988,25602934498216.28,-0.001234580678209642,0,0,0
1e19,2.00,10,630.4428164394346,841.566,4381.014,j2_wo,1121854520061724.2,-0.004727590123606209,299808569079792.4,-0.00158618668327085,0,0,0
1e19,5.00,10,553.2342386271335,1071.035,4504.381,j2_wo,1486083144756663.2,-0.005161456007188255,457568398011861.25,-0.001807552624511325,0,0,0
1e19,0.01,20,171.98689478722565,184.1175,1073.3925,j2_wo,1517589840693196.0,-0.015174814690345977,810579421564251.8,-0.005814396505252069,0,0,0
1e19,0.02,20,178.62232449752074,197.37,1211.31,j2_wo,5963941640715923.0,-0.022187642013826822,922318838798432.4,-0.005598404358542988,0,0,0
1e19,0.05,20,282.44996895183937,340.3555,1811.1145,j2_wo,1361960500274447.8,-0.008163357201890613,219103999774052.4,-0.003540450026285931,0,0,0
1e19,0.10,20,547.5164353432365,413.2765,1902.5955,j2_wo,993931095116877.8,-0.005677410061533828,31936934109957.24,-0.0018264291908846588,0,0,0
1e19,0.20,20,1573.7862275673797,646.935,2629.407,j2_wo,635416903375643.0,-0.0032727180006762906,3617417896154.353,-0.0006354103133471387,0,0,0
1e19,0.50,20,763.8585242594863,968.574,3972.042,j2_wo,1132836944873949.2,-0.0030748207797259373,106293614671267.23,-0.001309142947602029,0,0,0
1e19,1.00,20,630.3833451745693,612.9155,4341.6985,j2_wo,828913553958976.0,-0.0028110164328291306,75618192046645.4,-0.001586336326387358,0,0,0
1e19,2.00,20,545.1904294996301,557.157,3817.377,j2_wo,701402547070873.8,-0.0030516445952769714,157997933801885.22,-0.001834221486458941,0,0,0
1e19,5.00,20,416.02982703417183,1374.0105,4288.9395,j2_wo,597429563514118.5,-0.0024036738113920424,3841543930.629283,0.0007836389090897064,0,0,0
1e19,0.01,30,149.21038161974536,213.588,975.804,j2_wo,3124488827441447.5,-0.01878857557433522,641350589251445.4,-0.006701946534447223,0,0,0
1e19,0.02,30,150.7287468769099,203.346,1073.61,j2_wo,3304552213406678.5,-0.019034436337268843,692174867777781.5,-0.006634434510469547,0,0,0
1e19,0.05,30,267.0236784446426,332.423,1485.085,j2_wo,2526573939771156.5,-0.010577548986873046,99983548327607.53,-0.003744986234272526,0,0,0
1e19,0.10,30,399.9473469494641,440.4675,2273.9925,j2_wo,1911619829231693.8,-0.006992989626772061,141491284183042.56,-0.002500329124889423,0,0,0
1e19,0.20,30,820.25117426371,868.685,2929.059,j2_wo,1045268572632688.4,-0.002894764689247036,47413666898455.64,-0.0012191387606334603,0,0,0
1e19,0.50,30,602.9742331704742,1081.0625,3867.9375,j2_wo,1.890788203290139e+16,-0.006167563147695929,370797938392617.94,-0.0016584456598450995,0,0,0
1e19,1.00,30,382.7521219470798,808.2165,2913.9915,j2_wo,455522161287756.44,-0.0043346269279804514,568598155892356.9,-0.002612656972123233,0,0,0
1e19,2.00,30,452.90435243325334,456.449,3278.555,j2_wo,776781157437929.4,-0.004055608245744647,330537180850749.75,-0.002207971715501177,0,0,0
1e19,5.00,30,385.82510282812314,384.122,3781.926,j2_wo,1165989964119081.5,-0.005846797637002104,482503765796455.06,-0.0025918479452734797,0,0,0
1e19,0.01,40,115.49146131826775,146.45,871.63,j2_wo,2993892199271324.0,-0.022605229680056394,607153642750887.1,-0.008658648774425248,0,0,0
1e19,0.02,40,141.97091961307882,184.522,1003.262,j2_wo,2261941647622130.5,-0.01447825929286993,330280545836437.5,-0.007043696009896641,0,0,0
1e19,0.05,40,304.286987710379,244.083,1405.201,j2_wo,2355956930581505.0,-0.00877827692440786,48163604336989.805,-0.0032863712231815914,0,0,0
1e19,0.10,40,307.9205082400348,334.2105,2074.8195,j2_wo,2054119834504746.0,-0.007204818514755884,527311850247724.94,-0.003247591418043728,0,0,0
1e19,0.20,40,376.0357279976971,457.3815,2575.1205,j2_wo,2211080565608865.8,-0.008110510091398558,802819728139506.2,-0.002659321775951364,0,0,0
1e19,0.50,40,556.6119675380888,683.7335,3102.0835,j2_wo,523201935517163.06,-0.002801975024325844,149836485108633.5,-0.0017965837213724121,0,0,0
1e19,1.00,40,493.4672079557666,423.0525,2635.9425,j2_wo,1185019440654851.5,-0.0037539353598095566,78643017181014.03,-0.0020264771070454555,0,0,0
1e19,2.00,40,1032.7103116222463,232.5015,2853.4275,j2_wo,1186643846785281.5,-0.003891152438102486,14727770334472.049,-0.0009683257625549774,0,0,0
1e19,0.01,45,114.36737954578756,139.6875,797.8125,j2_wo,2015802234428709.2,-0.018753303623421723,703455661394294.9,-0.00874375196818814,0,0,0
1e19,0.02,45,116.18576945090551,147.829,923.197,j2_wo,2760026794177271.0,-0.01918944305714774,922052111334584.8,-0.00860690603269234,0,0,0
1e19,0.05,45,219.63000539452622,218.502,1326.534,j2_wo,2612335868824204.0,-0.009122403212699574,169400856707653.22,-0.004553111940254602,0,0,0
1e19,0.10,45,235.61738252088054,269.915,1580.097,j2_wo,3999615947506931.5,-0.010904079934530454,902875310477397.8,-0.004244169039231982,0,0,0
1e19,0.20,45,295.82334944735356,286.525,2122.475,j2_wo,2.0623232511808664e+16,-0.017859648035323777,1030867226791945.5,-0.0033803957729102983,0,0,0
1e19,0.50,45,410.97067350641544,452.375,2696.925,j2_wo,1893748385207240.8,-0.00882027001027836,338047291349666.3,-0.002433263647422739,0,0,0
1e19,1.00,45,508.462316404765,360.8995,2637.3425,j2_wo,1205591660864549.5,-0.004483196463940934,52504401836872.9,-0.001966714086248907,0,0,0
1e19,2.00,45,427.8889466365551,118.9875,2394.0285,j2_wo,1023001963512031.2,-0.0056021587792708,101086031268631.66,-0.0023370549949012606,0,0,0
1e19,5.00,45,374.1570405845389,175.143,2919.789,j2_wo,1299828230400527.5,-0.006338064765547871,302000892636170.1,-0.002672674549803253,0,0,0
1e19,0.01,50,103.12248525920316,132.4575,748.1565,j2_wo,4082784074039257.0,-0.025812838996109227,1213499642471069.2,-0.009697206166884492,0,0,0
1e19,0.02,50,108.47982211841669,139.7505,961.5945,j2_wo,3332059713410396.5,-0.0211341354799637,1239822689519935.2,-0.009218304201387783,0,0,0
1e19,0.05,50,152.51496506137724,191.007,1296.837,j2_wo,3239523346086500.0,-0.011680832907322105,550044490206593.2,-0.006556733626746501,0,0,0
1e19,0.10,50,175.50579039119467,204.2265,1377.6435,j2_wo,4207496948248026.5,-0.013006694328547152,1016310681677541.6,-0.005697817706020093,0,0,0
1e19,0.20,50,233.7541722161967,248.8925,1944.7945,j2_wo,1.8599803112176508e+16,-0.020563856474097947,1233224859356527.5,-0.004277998508086995,0,0,0
1e19,0.50,50,388.8203455145268,319.221,2447.361,j2_wo,1250008742114258.0,-0.007770441754603045,131225534491867.27,-0.0025718818769030665,0,0,0
1e19,1.00,50,374.0646887197487,221.34,2535.18,j2_wo,1205337073573496.8,-0.006131806573659293,146207863303402.5,-0.002673334399519345,0,0,0
1e19,2.00,50,1115.5311758650614,84.641,2147.965,j2_wo,1281462129540362.0,-0.005314630599298962,9129857710780.566,-0.0008964339335693865,0,0,0
1e19,5.00,50,349.93222361404054,116.435,2336.675,j2_wo,1120070928034249.5,-0.007090495117669985,209674783036596.56,-0.002857696240923942,0,0,0
1e19,0.01,60,81.07535118784875,127.44,627.76,j2_wo,663487164136347.1,-0.02680281132117863,812637192270939.2,-0.012334204975357244,0,0,0
1e19,0.02,60,79.9236364385446,180.5125,809.7275,j2_wo,1223802814642760.8,-0.012511943206799986,58360323525.20586,0.0025579275200693858,0,0,0
1e19,0.05,60,80.99799735601846,81.3125,699.2875,j2_wo,5724664867577116.0,-0.03885105534867403,1053694649346798.8,-0.012345984254457572,0,0,0
1e19,0.10,60,200.2510096639993,158.585,1181.015,j2_wo,1716059752573397.0,-0.011053504459650792,26054677765323.758,-0.004993732624259411,0,0,0
1e19,0.20,60,123.00148163467323,107.583,884.317,j2_wo,2865199423277519.0,-0.030023253602608255,621343901851545.1,-0.00812998336857519,0,0,0
1e19,0.50,60,120.25331941064164,101.517,892.905,j2_wo,1004341610337019.9,-0.022105877931028875,149580893467614.75,-0.008315778765201442,0,0,0
1e19,1.00,60,12055.54676068696,300.7755,1411.5045,j2_wo,320523241445946.3,-0.005636071265657903,-249388604872.09702,-8.294936926967027e-05,0,0,0
1e19,2.00,60,258.4664571595935,129.71,1583.89,j2_wo,931426631534146.4,-0.01029779556520228,196930258943411.8,-0.0038689739898533013,0,0,0
1e19,5.00,60,311.6967946424553,179.992,1691.448,j2_wo,630326307712796.9,-0.008618575676933485,68437682766379.39,-0.0032082460172459947,0,0,0
1e18,0.01,0,11.324908541323483,8.7435,48.5415,j2_wo,279485777240793.9,-0.31076141995375234,19221263326222.453,-0.08830093385311659,0,0,0
1e18,0.02,0,11.520770402407939,8.1345,53.2015,j2_wo,213111252928269.66,-0.25530367525096964,16084585736652.568,-0.08679975080407744,0,0,0
1e18,0.05,0,20.39102007685106,13.741,200.981,j2_wo,128067680529598.48,-0.1331542132553447,18812493410881.484,-0.04904119540028562,0,0,0
1e18,0.10,0,29.585075104022494,14.329,188.853,j2_wo,166656348627911.47,-0.14956442037409784,22559410830533.652,-0.03380082681838575,0,0,0
1e18,0.20,0,53.778398074315476,26.5525,351.3315,j2_wo,101005998806235.17,-0.05946057388905707,14706066112905.83,-0.018594826841404174,0,0,0
1e18,0.50,0,208.17798058432356,48.087,539.643,j2_wo,60207044946822.695,-0.017326201738811497,2666289121966.294,-0.004803581998409024,0,0,0
1e18,1.00,0,321.10919761618,79.581,991.851,j2_wo,78087085590693.55,-0.013246045468160047,2765319093961.1235,-0.0031142054087011685,0,0,0
1e18,2.00,0,288.0512861279919,104.8705,1137.8055,j2_wo,123387350130544.23,-0.013365480923984666,9467533750204.838,-0.0034716040099736366,0,0,0
1e18,5.00,0,328.4386132680333,135.8975,1746.6405,j2_wo,204693211779943.5,-0.009259845421858924,18615256373878.484,-0.0030447089946270007,0,0,0
1e18,0.01,1,7.528738037934634,4.656,34.128,j2_wo,179731193196580.72,-0.4069196148724577,23001068478418.34,-0.1328243850378849,0,0,0
1e18,0.02,1,8.630646947524873,6.006,44.814,j2_wo,198681776974604.88,-0.3347123471507108,26583042668915.234,-0.1158661692547606,0,0,0
1e18,0.05,1,21.120544057654374,14.6965,188.4705,j2_wo,134724234799064.34,-0.1308020198376425,17916737580125.938,-0.047347265168464554,0,0,0
1e18,0.10,1,30.52099015809796,12.8775,165.8925,j2_wo,284593987922884.75,-0.19120241560069218,20454871537399.234,-0.03276433676692746,0,0,0
1e18,0.20,1,50.34095092660715,24.4035,301.4695,j2_wo,97214193026147.4,-0.06767203161965137,16934424802439.03,-0.019864543311029534,0,0,0
1e18,0.50,1,133.57995481573792,49.257,538.459,j2_wo,66375171747830.61,-0.020596146102492587,8221217615717.695,-0.0074861531535881575,0,0,0
1e18,1.00,1,321.12255070728935,75.9375,913.0725,j2_wo,67996850230627.5,-0.012585561662037899,2485464504679.4624,-0.0031140759121321354,0,0,0
1e18,2.00,1,287.33829099189876,110.0795,1151.4155,j2_wo,116525084073034.55,-0.013222448584290083,10544066991123.268,-0.003480218374474128,0,0,0
1e18,5.00,1,349.88253773312664,157.718,1894.09,j2_wo,202634972494626.78,-0.008790944395317244,15477887532653.836,-0.0028581020547037168,0,0,0
1e18,0.01,2,7.958635541225701,5.9605,35.3045,j2_wo,261834001772422.3,-0.3970225657976839,24576566473024.285,-0.1256496788702038,0,0,0
1e18,0.02,2,11.310158155387114,13.795,84.165,j2_wo,905367400657458.5,-0.3336786854956038,42914677947267.37,-0.08841609341454632,0,0,0
1e18,0.05,2,20.610753783860723,15.9705,197.7885,j2_wo,149206514745511.44,-0.1348526753033139,22079172045392.793,-0.04851836136061415,0,0,0
1e18,0.10,2,32.578643886628605,20.001,197.709,j2_wo,228923122968592.94,-0.1656863389796082,25986626789573.34,-0.0306949547525652,0,0,0
1e18,0.20,2,54.202577213240396,24.745,299.145,j2_wo,76027493991866.42,-0.05704803474476233,14837116962578.182,-0.01844930723618293,0,0,0
1e18,0.50,2,116.21977353712651,46.098,564.602,j2_wo,68394352051846.945,-0.02374142269928723,12749449197312.32,-0.008604387786735354,0,0,0
1e18,1.00,2,388.3678843812904,76.5175,940.5025,j2_wo,69878612088090.99,-0.012214189841880108,1571645220158.1575,-0.0025748782023856114,0,0,0
1e18,2.00,2,329.3444464338023,99.5625,1087.8125,j2_wo,105034589902840.16,-0.012680447346347977,6394112521301.747,-0.0030363347881774538,0,0,0
1e18,5.00,2,336.3024287230035,154.1925,1746.0465,j2_wo,191655689313627.6,-0.008315434973970512,15073195430077.83,-0.0029735140593458304,0,0,0
1e18,0.01,3,9.111160980164279,8.265,43.415,j2_wo,499707213390505.2,-0.40023631319673714,35918834572503.555,-0.10975549682165418,0,0,0
1e18,0.02,3,10.893289338730447,12.727,79.365,j2_wo,491350179148106.94,-0.2989031424968738,45469566810368.87,-0.09179963635451774,0,0,0
1e18,0.05,3,23.133003756088804,17.472,188.736,j2_wo,151164316561187.9,-0.11191866604049992,20240791261236.605,-0.04322828157310922,0,0,0
1e18,0.10,3,31.925619820149812,17.325,197.505,j2_wo,651931631477409.2,-0.230787048910641,30103374303373.8,-0.031322806123527516,0,0,0
1e18,0.20,3,54.80129823520372,29.7495,305.6085,j2_wo,103689317922168.69,-0.060034227435224956,23710618791977.06,-0.01824774288572623,0,0,0
1e18,0.50,3,119.50731463807989,45.63,544.83,j2_wo,64025688159591.22,-0.02156254708763329,12039221644430.18,-0.008367688647581403,0,0,0
1e18,1.00,3,226.06192710839835,77.5625,1040.5785,j2_wo,78068633793943.19,-0.013792376709179013,4841986994407.147,-0.004423566642960151,0,0,0
1e18,2.00,3,296.82457919868864,97.202,1008.378,j2_wo,125847466937823.5,-0.014846488721621615,9671092134474.277,-0.003368993237351208,0,0,0
1e18,5.00,3,304.27196189151636,132.62,2059.1,j2_wo,183471270860432.28,-0.008699106943231772,19943634718639.582,-0.0032865335135826125,0,0,0
1e18,0.01,4,9.642755831402072,5.1775,41.3655,j2_wo,191876034590193.3,-0.3411237570645765,17543062217398.322,-0.10370479326495592,0,0,0
1e18,0.02,4,8.527828003656072,5.022,41.85,j2_wo,206845564646776.34,-0.3557518973776084,27468601779549.65,-0.11726315300581548,0,0,0
1e18,0.05,4,22.291588751326177,16.368,201.872,j2_wo,141574060125101.38,-0.11292659490311655,25653277698918.27,-0.0448599698817119,0,0,0
1e18,0.10,4,34.890456191243835,17.201,197.561,j2_wo,347992459687386.7,-0.1828670582283619,32051069077953.047,-0.02866113284729598,0,0,0
1e18,0.20,4,63.09090899204188,32.97,339.434,j2_wo,80992355571270.58,-0.04643983008580861,20875791879285.12,-0.01585014411705714,0,0,0
1e18,0.50,4,127.71758974473147,57.5355,566.3205,j2_wo,72822329405237.4,-0.020082759009480068,14653304915028.525,-0.007829775068560996,0,0,0
1e18,1.00,4,180.48151962212697,80.883,1016.367,j2_wo,79475765137095.22,-0.01549702241835916,10382188777567.625,-0.0055407334894658124,0,0,0
1e18,2.00,4,242.75569262684095,114.543,1112.589,j2_wo,136115978065356.89,-0.016164956632606406,18700741921045.934,-0.004119367868077884,0,0,0
1e18,5.00,4,310.5949869997288,120.554,1860.194,j2_wo,220793067524010.62,-0.008919403752187718,21496688344713.1,-0.0032196269800094136,0,0,0
1e18,0.01,5,9.368640474034224,6.764,46.892,j2_wo,285836738710710.7,-0.3563503938090279,31724142851326.52,-0.10673907305671114,0,0,0
1e18,0.02,5,8.019800931581681,4.5125,42.3225,j2_wo,221535450035675.3,-0.3913876292598048,31627236144513.71,-0.1246913743285119,0,0,0
1e18,0.05,5,22.594731090840913,16.198,184.942,j2_wo,176079772098770.56,-0.1222439431397719,34526433537627.164,-0.044258105838018306,0,0,0
1e18,0.10,5,35.798946471281134,17.819,202.237,j2_wo,344222897548227.5,-0.1788261671629875,36852647394835.71,-0.027933782934149377,0,0,0
1e18,0.20,5,67.14992679616655,34.6935,347.2785,j2_wo,107968859116710.88,-0.04855153321559104,24737826036523.004,-0.014892048997097163,0,0,0
1e18,0.50,5,129.56223047660637,55.0375,633.1625,j2_wo,70366523593945.586,-0.019240051443621682,13771923229059.625,-0.007718298738153933,0,0,0
1e18,1.00,5,203.32172961320902,76.25,992.47,j2_wo,76003161920446.38,-0.014321991341706641,5166009586740.108,-0.004918313462620839,0,0,0
1e18,2.00,5,216.9395648084351,138.054,1229.718,j2_wo,158551004280071.62,-0.019114367671972943,21626630131117.32,-0.00460957871323764,0,0,0
1e18,5.00,5,282.1827686737119,159.3555,2198.4205,j2_wo,231705283681506.0,-0.008579827760707884,30626356028050.94,-0.003543802496162693,0,0,0
1e18,0.01,10,9.412271044874078,4.3225,39.3575,j2_wo,259642957696151.3,-0.3816405640473485,21712733597249.52,-0.10624428421497699,0,0,0
1e18,0.02,10,13.47599005299754,9.6135,61.7695,j2_wo,345614591286667.9,-0.245279489171015,31431594924828.867,-0.07420605061797032,0,0,0
1e18,0.05,10,26.816029864069503,19.0185,200.6145,j2_wo,496939584886898.1,-0.16936419193626534,89394904537503.61,-0.03729112792120987,0,0,0
1e18,0.10,10,48.40499450581822,23.4865,255.7175,j2_wo,205949718267440.56,-0.10171994138393968,73982100951109.73,-0.020659025173111033,0,0,0
1e18,0.20,10,97.17960206710059,49.5635,493.5525,j2_wo,271895346143752.62,-0.04772208516980796,41063660731335.234,-0.010290225301699834,0,0,0
1e18,0.50,10,274.99871394433535,68.5465,766.4745,j2_wo,84824192398155.81,-0.013108189434570695,5362063368771.671,-0.003636380642137904,0,0,0
1e18,1.00,10,101.4456121235388,62.7075,639.6165,j2_wo,50466187163686.73,-0.02300635079958004,27182185504424.336,-0.009857498802237168,0,0,0
1e18,2.00,10,205.79247026575536,168.9675,1106.5205,j2_wo,68207405179740.51,-0.016052701564668675,23845181647995.188,-0.0048592642807029065,0,0,0
1e18,5.00,10,213.7293227420701,101.5075,1296.0905,j2_wo,181095259634422.06,-0.013030340253356495,45846472654680.24,-0.004678815181606158,0,0,0
1e18,0.01,20,20.263570886533326,13.4225,109.2975,j2_wo,354089612243419.0,-0.17424552741600435,49283796299949.55,-0.049349643535166625,0,0,0
1e18,0.02,20,20.58338644217807,17.927,114.457,j2_wo,499844831237200.44,-0.1601464117587605,103259297827346.0,-0.04858287059853612,0,0,0
1e18,0.05,20,36.50170414476556,24.2025,218.2835,j2_wo,1084104797178933.8,-0.13890938486513904,181479295364592.7,-0.027395981185809996,0,0,0
1e18,0.10,20,69.89381379061214,38.6685,414.1165,j2_wo,550842721503064.3,-0.07455084912340072,175730444849571.0,-0.01430741786384414,0,0,0
