1e17,0.01,0,1.2014,2.937456834835341,5.624225132653922,e1,19806341624477.617,-0.8323945842923324,0,0,0,0,0,324.81881814029975,0.037739885755792554,0,0,0,0,0,0.0545
1e19,1.00,45,317.3464,952.3809758133815,1603.3789868317103,e1,499630378719130.5,-0.003151131063847774,0,0,0,0,0,2363.9994021391476,3.665820045492243e-05,0,0,0,0,0,3.6918
1e19,1.00,40,339.6243,1000.810322840511,1773.5765859637568,e1,705646825597143.1,-0.002944430490186591,0,0,0,0,0,2032.258459521576,2.0479720458852338e-05,0,0,0,0,0,2.3622
1e19,5.00,40,378.1471,987.9570790062714,2478.062752960743,e1,455465116492822.94,-0.0026444733934192573,0,0,0,0,0,938.810459024179,1.1544178953974401e-05,0,0,0,0,0,1.6508
1e19,5.00,45,352.0210,828.8447655001562,1638.2623166591602,e1,407679551809183.6,-0.002840739753220877,0,0,0,0,0,570.710688532949,1.1159283702370616e-05,0,0,0,0,0,1.3828
1e19,5.00,5,686.3973,2056.756046252729,4226.031368105749,e1,332287494776221.2,-0.0014568821130850475,0,0,0,0,0,771.4162680969263,7.247494078000929e-06,0,0,0,0,0,3.4146
1e19,5.00,60,286.3392,705.1278540036728,1399.0711746093345,e1,98917613910458.52,-0.003492362000012019,0,0,0,0,0,256.71420083268896,2.4222389948300192e-05,0,0,0,0,0,1.9860
1e17,0.20,40,43.6352,42.846356792722986,182.0015950644319,e1,41290918357078.3,-0.022917257772877134,0,0,0,0,0,167.65037353035768,0.0003399457316692212,0,0,0,0,0,0.6473
1e17,0.01,1,1.4265,3.1223166006906427,6.513944664364525,e1,12928783850762.363,-0.7010259318566039,0,0,0,0,0,202.19056867804133,0.03176156701508258,0,0,0,0,0,0.0646
1e17,0.01,10,3.7995,7.722913375512386,14.726394394938511,e1,11220337731664.994,-0.26318911762256336,0,0,0,0,0,273.2853206489957,0.02141290996840697,0,0,0,0,0,0.3091
1e17,0.01,2,1.5132,3.5791681462140987,6.008421746820517,e1,13360611996422.611,-0.6608711491578837,0,0,0,0,0,355.44766133714904,0.05488205326954364,0,0,0,0,0,0.1257
1e17,0.01,20,8.8364,14.958445009685844,27.52026898003875,e1,10311825894304.367,-0.11316776295340455,0,0,0,0,0,192.7119570744702,0.008668874538928688,0,0,0,0,0,0.6769
1e17,0.01,3,1.1753,2.421344807546535,5.514367295544514,e1,25497813418963.87,-0.8508817681607306,0,0,0,0,0,327.64850549918185,0.0315921611403202,0,0,0,0,0,0.0436
1e17,0.01,30,9.4946,13.407650619051628,32.50708227069822,e1,29729659326741.895,-0.1053233587386716,0,0,0,0,0,188.10790598033927,0.0026794444154939713,0,0,0,0,0,0.2415
1e17,0.01,4,1.7800,3.376496816305904,6.268263682304389,e1,20442959826567.56,-0.5617842117089573,0,0,0,0,0,317.6156197487829,0.03181926017047815,0,0,0,0,0,0.1008
1e17,0.01,40,8.8633,13.533964103427945,34.0072274741009,e1,56971053078531.07,-0.11282434749697703,0,0,0,0,0,301.4554792263359,0.0021598805793566636,0,0,0,0,0,0.1697
1e17,0.01,45,8.4951,15.75040619893877,30.234970504506023,e1,83042152592607.3,-0.11771500980955583,0,0,0,0,0,621.3371874446331,0.0032003027198304864,0,0,0,0,0,0.2310
1e17,0.01,5,1.4806,3.105138507538112,5.546280594626465,e1,22126303469968.895,-0.6754044458128006,0,0,0,0,0,344.77769172039507,0.035568645058282826,0,0,0,0,0,0.0780
1e17,0.01,50,7.9063,11.584940469973892,31.87528494904405,e1,96961685241494.67,-0.12648109732562648,0,0,0,0,0,383.6324203656101,0.0017577085376433582,0,0,0,0,0,0.1099
1e17,0.01,60,3.1843,4.205188073780848,17.12854358628822,e1,86187153511757.34,-0.3140445259953694,0,0,0,0,0,486.92155326779135,0.004999294047949527,0,0,0,0,0,0.0507
1e17,0.02,0,1.9493,3.196945380274572,10.750840773182851,e1,15525486080567.572,-0.5130002687674636,0,0,0,0,0,60.853204246193556,0.005363699511042388,0,0,0,0,0,0.0204
1e17,0.02,1,1.8447,2.8180361576686597,9.891893144108483,e1,16674313161659.299,-0.5420807107402272,0,0,0,0,0,62.09933970746652,0.00558828908802622,0,0,0,0,0,0.0190
1e17,0.02,10,4.3538,8.587274437800051,18.29735141918639,e1,19780532968095.605,-0.22968193745767737,0,0,0,0,0,296.5032027666774,0.010909694622517854,0,0,0,0,0,0.2068
1e17,0.02,2,1.9419,3.39198546281479,11.06570701591847,e1,17478920461792.95,-0.5149569140087698,0,0,0,0,0,70.48615951800983,0.005329242896337682,0,0,0,0,0,0.0201
1e17,0.02,20,9.5788,17.109392158679356,37.163508557230685,e1,22621848381262.08,-0.10439765260878144,0,0,0,0,0,278.30218805963256,0.004434445309158366,0,0,0,0,0,0.4069
1e17,0.02,3,2.0289,3.5876498905078753,9.606763172744884,e1,19734702837441.684,-0.49287692104614533,0,0,0,0,0,96.19123623111166,0.007145599699698873,0,0,0,0,0,0.0294
1e17,0.02,30,11.5437,16.754269047418514,43.96456871894214,e1,42882527320736.47,-0.08662760489153487,0,0,0,0,0,258.5350284620277,0.0019218636436867929,0,0,0,0,0,0.2561
1e17,0.02,4,1.9074,3.2124808009770063,8.737819805440916,e1,24854986620543.21,-0.5242808333265843,0,0,0,0,0,118.34648912327907,0.007702015297672635,0,0,0,0,0,0.0280
1e17,0.02,40,10.2144,13.539314410848142,41.95909711109239,e1,78747132604675.84,-0.09790092533580469,0,0,0,0,0,274.4348482695136,0.0012027133154605104,0,0,0,0,0,0.1255
1e17,0.02,45,9.0443,13.092629659732166,42.46427692664028,e1,117750082063027.31,-0.11056637043032784,0,0,0,0,0,461.42005561991124,0.0013496975449196179,0,0,0,0,0,0.1104
1e17,0.02,5,2.1860,3.0546751958224547,9.746581201044387,e1,24421418143341.67,-0.45744770299710924,0,0,0,0,0,107.59366555925786,0.006591048490930407,0,0,0,0,0,0.0315
1e17,0.02,50,7.8105,11.068735113282235,34.312134422639595,e1,146577046805759.3,-0.12803302682773077,0,0,0,0,0,463.5435350379415,0.0013359505096524483,0,0,0,0,0,0.0815
1e17,0.02,60,5.3648,14.11535455234566,22.636575473764008,e1,28952738139928.613,-0.18640167618210723,0,0,0,0,0,589.2995817254645,0.010985521818425888,0,0,0,0,0,0.3162
1e17,0.05,0,2.2651,4.228077958392992,12.380948505011371,e1,34876788969841.77,-0.4414901000806334,0,0,0,0,0,116.08145573737174,0.003858218693642512,0,0,0,0,0,0.0198
1e17,0.05,1,2.3174,3.902478295291839,10.773371245683483,e1,30619962813343.273,-0.4315217455125049,0,0,0,0,0,76.8898856675633,0.0033006909093379264,0,0,0,0,0,0.0177
