1e19,0.01,0,1.9011488663113085e+19
1e19,0.02,0,1.859220016997928e+19
1e19,0.05,0,1.465031160442681e+19
1e19,0.10,0,1.0267521860075336e+19
1e19,0.20,0,5.199302077343774e+18
1e19,0.50,0,1.8036304389685215e+19
1e19,1.00,0,2.549583664330651e+19
1e19,2.00,0,3.1031661705077465e+19
1e19,5.00,0,3.0558457241964995e+19
1e19,0.01,1,1.8728358847746433e+19
1e19,0.02,1,1.878337860581415e+19
1e19,0.05,1,1.4026874154659609e+19
1e19,0.10,1,1.0375707807016264e+19
1e19,0.20,1,5.166900867699793e+18
1e19,0.50,1,1.8892182511486853e+19
1e19,1.00,1,2.4926797318250914e+19
1e19,2.00,1,3.186180569869767e+19
1e19,5.00,1,3.048440205375204e+19
1e19,0.01,2,1.8319373729010825e+19
1e19,0.02,2,1.8417847876568433e+19
1e19,0.05,2,1.5412001072481634e+19
1e19,0.10,2,1.0200371353672698e+19
1e19,0.20,2,5.093841046311145e+18
1e19,0.50,2,1.8278117115286694e+19
1e19,1.00,2,2.5361806576064487e+19
1e19,2.00,2,3.177556278816788e+19
1e19,5.00,2,3.0210289513253405e+19
1e19,0.01,3,1.9422272379574133e+19
1e19,0.02,3,1.779906856135749e+19
1e19,0.05,3,1.414743237845387e+19
1e19,0.10,3,1.039950377682199e+19
1e19,0.20,3,5.314855898780117e+18
1e19,0.50,3,1.7832437545503769e+19
1e19,1.00,3,2.6026873886625227e+19
1e19,2.00,3,3.256254786447841e+19
1e19,5.00,3,3.0826661822152524e+19
1e19,0.01,4,1.9881622745396453e+19
1e19,0.02,4,1.827460993157248e+19
1e19,0.05,4,1.5265801668291842e+19
1e19,0.10,4,1.1218638451440554e+19
1e19,0.20,4,5.462342115684043e+18
1e19,0.50,4,1.808026585871549e+19
1e19,1.00,4,2.6322306092471755e+19
1e19,2.00,4,3.155749177908025e+19
1e19,5.00,4,2.920634619299394e+19
1e19,0.01,5,1.9234247718684955e+19
1e19,0.02,5,1.8580857188994216e+19
1e19,0.05,5,1.5619955878336442e+19
1e19,0.10,5,1.1184573566932324e+19
1e19,0.20,5,5.681965097068141e+18
1e19,0.50,5,1.8241098810235531e+19
1e19,1.00,5,2.6053113911822283e+19
1e19,2.00,5,3.1667494009728532e+19
1e19,5.00,5,2.948673762593019e+19
1e19,0.01,10,1.9529666205378834e+19
1e19,0.02,10,1.859413038084373e+19
1e19,0.05,10,1.601915097658712e+19
1e19,0.10,10,1.3463780809154089e+19
1e19,0.20,10,8.010169457345654e+18
1e19,0.50,10,2.104493750944067e+19
1e19,1.00,10,2.5224301295526527e+19
1e19,2.00,10,2.9929715379573445e+19
1e19,5.00,10,2.7773507680496746e+19
1e19,0.01,20,1.622187805200912e+19
1e19,0.02,20,1.8355897685110534e+19
1e19,0.05,20,1.6724015110386663e+19
1e19,0.10,20,1.6221379169083482e+19
1e19,0.20,20,1.9835643555300758e+19
