1e18,0.01,40,9858977776645492.0
1e18,0.02,40,1.5096047183219352e+16
1e18,0.05,40,4.22517341561983e+16
1e18,0.10,40,8.275070121195906e+16
1e18,0.20,40,8.94227803258351e+16
1e18,0.50,40,1.9480273798230124e+16
1e18,1.00,40,4574027025014483.0
1e18,2.00,40,3511334520436140.5
1e18,5.00,40,3183274864017410.5
1e18,0.01,45,1.4715997917191202e+16
1e18,0.02,45,2.0263502629204744e+16
1e18,0.05,45,4.570488428367089e+16
1e18,0.10,45,8.504250630842939e+16
1e18,0.20,45,6.437797771997306e+16
1e18,0.50,45,7714409438956026.0
1e18,1.00,45,8268418858389275.0
1e18,2.00,45,3721712650437719.0
1e18,5.00,45,2461796200612595.0
1e18,0.01,50,1.7036877331576802e+16
1e18,0.02,50,2.4242808966909924e+16
1e18,0.05,50,4.817518199702702e+16
1e18,0.10,50,5.632680308663402e+16
1e18,0.20,50,4.367420366003372e+16
1e18,0.50,50,3002741981074267.0
1e18,1.00,50,1.030237037651834e+16
1e18,2.00,50,8015606331292332.0
1e18,5.00,50,2124784316495799.5
1e18,0.01,60,4260638505770484.0
1e18,0.02,60,5094532535726329.0
1e18,0.05,60,9970764602557160.0
1e18,0.10,60,8928564184347357.0
1e18,0.20,60,3514215090189822.5
1e18,0.50,60,767225126509405.9
1e18,1.00,60,371819682067348.56
1e18,2.00,60,1554346336581430.2
1e18,5.00,60,926895811669093.4
1e17,0.01,0,7746946967.3
1e17,0.02,0,165150345605.0
1e17,0.05,0,928956118630.287
1e17,0.10,0,979186841721.0
1e17,0.20,0,1868331060396.971
1e17,0.50,0,5786245220915.28
1e17,1.00,0,17297955191686.5
1e17,2.00,0,35384504539517.72
1e17,5.00,0,25591950156884.35
1e17,0.01,1,9883468014.575
1e17,0.02,1,118657687950.46399
1e17,0.05,1,788978655605.6
1e17,0.10,1,1509315635783.3052
1e17,0.20,1,3401679855106.154
1e17,0.50,1,9798592212349.256
1e17,1.00,1,18181050481959.64
1e17,2.00,1,30436117909865.316
1e17,5.00,1,16949689149270.77
1e17,0.01,2,14156938460.288
1e17,0.02,2,177726664402.839
1e17,0.05,2,1323431868577.242
1e17,0.10,2,3581443742800.407
1e17,0.20,2,3876566747818.455
1e17,0.50,2,12868022889702.27
1e17,1.00,2,26423867469297.277
1e17,2.00,2,43355293293574.59
1e17,5.00,2,21653645607390.246
1e17,0.01,3,7380401778.297
1e17,0.02,3,241784151873.527
1e17,0.05,3,2028493301247.654
1e17,0.10,3,3142155562806.32
1e17,0.20,3,4669307556632.1
1e17,0.50,3,20276483945678.516
1e17,1.00,3,45344714257405.56
1e17,2.00,3,59690413345906.96
1e17,5.00,3,26072332598257.824
1e17,0.01,4,69253638783.96
1e17,0.02,4,215691289207.802
1e17,0.05,4,2536098453332.766
1e17,0.10,4,6250568388275.04
1e17,0.20,4,22467868828416.773
1e17,0.50,4,43713042084384.08
1e17,1.00,4,60287944682626.41
1e17,2.00,4,78099804544571.5
1e17,5.00,4,34311699388305.984
1e17,0.01,5,33645656543.659
1e17,0.02,5,449043039957.074
1e17,0.05,5,6481892568514.33
1e17,0.10,5,16082267880419.861
1e17,0.20,5,19620497889831.36
1e17,0.50,5,73832554207059.67
1e17,1.00,5,90412134815227.36
1e17,2.00,5,134389022543879.28
1e17,5.00,5,41099910897505.79
1e17,0.01,10,3929676981843.032
1e17,0.02,10,10381309607302.6
1e17,0.05,10,43089008845628.266
1e17,0.10,10,124138563253044.77
1e17,0.20,10,192786865037661.97
1e17,0.50,10,378696802484082.5
1e17,1.00,10,419601977765969.1
1e17,2.00,10,351828028183183.75
1e17,5.00,10,122612120895364.48
1e17,0.01,20,34135248337091.223
1e17,0.02,20,83394770780744.22
1e17,0.05,20,331474158729743.3
1e17,0.10,20,686441892915249.5
1e17,0.20,20,1022430603483976.6
1e17,0.50,20,1173320261583702.0
1e17,1.00,20,851328422145068.6
1e17,2.00,20,377923943210103.4
1e17,5.00,20,25533979990772.71
1e17,0.01,30,105971393133187.6
1e17,0.02,30,221591482756848.47
1e17,0.05,30,817435260188192.0
1e17,0.10,30,1844427840475553.5
1e17,0.20,30,2016120618656009.5
1e17,0.50,30,1284631819182872.8
1e17,1.00,30,471665300388179.1
1e17,2.00,30,58924040750887.41
1e17,5.00,30,43052036521.056
1e17,0.01,40,168370862216156.62
1e17,0.02,40,310018902382897.1
1e17,0.05,40,1130026883945780.5
1e17,0.10,40,2600348809917060.5
1e17,0.20,40,1930028268515872.8
1e17,0.50,40,393098089242545.06
1e17,1.00,40,13767665227705.014
1e17,2.00,40,65719892319.145996
1e17,5.00,40,8859788175.050001
1e17,0.01,45,222072255551226.25
1e17,0.02,45,354299079829071.4
1e17,0.05,45,994347396445947.2
1e17,0.10,45,1947628753174098.8
1e17,0.20,45,1172325179533256.2
1e17,0.50,45,118986731375550.08
1e17,1.00,45,650598265779.712
1e17,2.00,45,11355124430.386
1e17,5.00,45,8073878007.384
1e17,0.01,50,217510000202979.72
1e17,0.02,50,312425901744784.3
1e17,0.05,50,910817510583936.6
1e17,0.10,50,1417320082532697.5
1e17,0.20,50,481279659254510.7
1e17,0.50,50,9608509663967.17
1e17,1.00,50,17752012943.399
1e17,2.00,50,3206182003.758
1e17,5.00,50,3369633788.792
1e17,0.01,60,13190574684626.352
1e17,0.02,60,26467615435573.305
1e17,0.05,60,98059273245862.6
1e17,0.10,60,83196848774488.4
1e17,0.20,60,23174196384094.297
1e17,0.50,60,1403844705790.002
1e17,1.00,60,44167697634.672005
1e17,2.00,60,1304934598.0979998
1e17,5.00,60,794464251.3939999
1e19,0.20,5,2.4604244429922534e+17
1e19,0.40,5,4.8584638185574374e+17
1e19,0.60,5,7.055757172496407e+17
1e19,0.80,5,8.069740814053105e+17
1e19,1.00,5,8.062921592904726e+17
1e19,0.20,15,4.989931964321915e+17
1e19,0.40,15,7.509020714083126e+17
1e19,0.60,15,7.661948235546815e+17
1e19,0.80,15,5.4563373796395155e+17
1e19,1.00,15,5.749446370111878e+17
1e19,0.20,25,9.188491036055799e+17
1e19,0.40,25,1.2406114980397207e+18
1e19,0.60,25,1.0624184393770653e+18
1e19,0.80,25,6.425946507993687e+17
1e19,1.00,25,5.620173921837413e+17
1e19,0.20,30,1.228536365184535e+18
1e19,0.40,30,1.3983718541136049e+18
1e19,0.60,30,1.0663646945774044e+18
1e19,0.80,30,7.285735960096335e+17
1e19,1.00,30,5.771352337396428e+17
1e19,0.20,20,6.353941809224037e+17
1e19,0.40,20,1.0163502825225277e+18
1e19,0.60,20,9.201859391836232e+17
1e19,0.80,20,8.570408649025449e+17
1e19,1.00,20,7.986658444468511e+17
