1e18,0.02,3,5.256890023779751e+16
1e18,0.05,3,9.464248348910059e+16
1e18,0.10,3,1.4197013211569286e+17
1e18,0.20,3,2.14697250618461e+17
1e18,0.50,3,4.911621691719272e+17
1e18,1.00,3,6.768329222807199e+17
1e18,2.00,3,1.0391899189164338e+18
1e18,5.00,3,1.6606220201660234e+18
1e18,0.01,4,4.296447625964575e+16
1e18,0.02,4,4.613565553914486e+16
1e18,0.05,4,1.1130548755885334e+17
1e18,0.10,4,1.813460092039995e+17
1e18,0.20,4,2.4916672561580208e+17
1e18,0.50,4,5.3230251339900506e+17
1e18,1.00,4,6.97734943438628e+17
1e18,2.00,4,1.1474906010507866e+18
1e18,5.00,4,1.6999810557426683e+18
1e18,0.01,5,4.865656252493932e+16
1e18,0.02,5,4.981766418161245e+16
1e18,0.05,5,1.2864442458711523e+17
1e18,0.10,5,2.074758518138959e+17
1e18,0.20,5,2.859128095705047e+17
1e18,0.50,5,5.4827007937300096e+17
1e18,1.00,5,6.311582824826583e+17
1e18,2.00,5,1.0515519202255639e+18
1e18,5.00,5,1.7821074364322468e+18
1e18,0.01,10,5.752115769710316e+16
1e18,0.02,10,7.748630426128928e+16
1e18,0.05,10,2.7313854283253162e+17
1e18,0.10,10,5.3959991509922566e+17
1e18,0.20,10,6.718243623266085e+17
1e18,0.50,10,8.707857111236429e+17
1e18,1.00,10,5.510973585534294e+17
1e18,2.00,10,9.858232049728124e+17
1e18,5.00,10,1.5812886690542244e+18
1e18,0.01,20,1.721567843218594e+17
1e18,0.02,20,2.5241721264434422e+17
1e18,0.05,20,8.078256405161322e+17
1e18,0.10,20,1.72058623293126e+18
1e18,0.20,20,2.673791277386916e+18
1e18,0.50,20,2.107780757464104e+18
1e18,1.00,20,1.0296449677029083e+18
1e18,2.00,20,6.879441691186179e+17
1e18,5.00,20,1.2297835613383496e+18
1e18,0.01,30,4.9583906661274714e+17
1e18,0.02,30,7.496735067065562e+17
1e18,0.05,30,1.7115900438544123e+18
1e18,0.10,30,3.584248490822578e+18
1e18,0.20,30,4.945095081548529e+18
1e18,0.50,30,3.1666215704640353e+18
1e18,1.00,30,1.0244274135355544e+18
1e18,2.00,30,3.0181138053409626e+17
1e18,5.00,30,4.664862766869443e+17
1e18,0.01,40,1.0715785458448972e+18
1e18,0.02,40,1.4263687590005248e+18
1e18,0.05,40,2.8366989637719716e+18
1e18,0.10,40,4.773585254580185e+18
1e18,0.20,40,5.044582085028276e+18
1e18,0.50,40,1.4241517343767695e+18
1e18,1.00,40,4.941493483059565e+17
1e18,2.00,40,2.3068062725292902e+17
1e18,5.00,40,1.9548722525434003e+17
1e18,0.01,45,1.3602837392359434e+18
1e18,0.02,45,1.7539495642358866e+18
1e18,0.05,45,3.139568532106203e+18
1e18,0.10,45,4.698994060979092e+18
1e18,0.20,45,4.1205999041822945e+18
1e18,0.50,45,6.99579540577974e+17
1e18,1.00,45,8.059943921678732e+17
1e18,2.00,45,3.19982432524822e+17
1e18,5.00,45,1.7596902922240298e+17
1e18,0.01,50,1.5353729339967521e+18
1e18,0.02,50,1.908514221591378e+18
1e18,0.05,50,3.188048012463361e+18
1e18,0.10,50,3.6520612050895114e+18
1e18,0.20,50,3.007934096100874e+18
1e18,0.50,50,3.4401913017005754e+17
1e18,1.00,50,8.661889847708156e+17
1e18,2.00,50,7.293046930998839e+17
1e18,5.00,50,1.940078458376629e+17
1e18,0.01,60,6.304252309187731e+17
1e18,0.02,60,8.04404290318772e+17
1e18,0.05,60,1.3216828844491415e+18
1e18,0.10,60,1.1991391764577326e+18
1e18,0.20,60,5.355615246389068e+17
1e18,0.50,60,1.51146401072676e+17
1e18,1.00,60,1.3112108979577494e+17
1e18,2.00,60,2.0426665024059994e+17
1e18,5.00,60,1.3416454164834358e+17
1e17,0.01,0,3213674973103174.5
1e17,0.02,0,5082481741834000.0
1e17,0.05,0,8745454037457138.0
1e17,0.10,0,1.1628425085494858e+16
1e17,0.20,0,1.6413653912701512e+16
1e17,0.50,0,2.7035201084285196e+16
1e17,1.00,0,3.5788361489540384e+16
1e17,2.00,0,3.5074549276248524e+16
1e17,5.00,0,2.186439900831919e+16
1e17,0.01,1,3478886726012699.0
1e17,0.02,1,4316507247334727.5
1e17,0.05,1,8272750275828471.0
1e17,0.10,1,1.3063373422750766e+16
1e17,0.20,1,1.7941151734314404e+16
1e17,0.50,1,2.9947752429077784e+16
1e17,1.00,1,3.637928203219917e+16
1e17,2.00,1,3.460057973777756e+16
1e17,5.00,1,1.8750891921866692e+16
1e17,0.01,2,3200865064315552.5
1e17,0.02,2,4626834834378641.0
1e17,0.05,2,9450111293450618.0
1e17,0.10,2,1.4450245686240272e+16
1e17,0.20,2,1.8187662449982124e+16
1e17,0.50,2,2.9797190243789916e+16
1e17,1.00,2,3.8678791939112904e+16
1e17,2.00,2,3.640809982768946e+16
1e17,5.00,2,1.9430573824193028e+16
1e17,0.01,3,2964767091553768.0
1e17,0.02,3,5268250828075488.0
1e17,0.05,3,1.026763402073172e+16
1e17,0.10,3,1.440870778048883e+16
1e17,0.20,3,1.887222438929753e+16
1e17,0.50,3,3.3668581611292556e+16
1e17,1.00,3,4.3125081397177736e+16
1e17,2.00,3,3.812326571853836e+16
1e17,5.00,3,2.1210825160205468e+16
1e17,0.01,4,4312682176144619.5
1e17,0.02,4,5254377518503269.0
1e17,0.05,4,1.1280956440586524e+16
1e17,0.10,4,1.6933929254696248e+16
1e17,0.20,4,2.457458918054152e+16
1e17,0.50,4,3.981552313213165e+16
1e17,1.00,4,4.5104719809241416e+16
1e17,2.00,4,3.9395694451645624e+16
1e17,5.00,4,2.175769220414092e+16
1e17,0.01,5,4031150876658751.0
1e17,0.02,5,6479498560400959.0
1e17,0.05,5,1.2803369277166246e+16
1e17,0.10,5,1.962007210904983e+16
1e17,0.20,5,2.6283265599499916e+16
1e17,0.50,5,4.242125430860904e+16
1e17,1.00,5,4.58144675698597e+16
1e17,2.00,5,4.814931152738921e+16
1e17,5.00,5,2.421289969968941e+16
1e17,0.01,10,9436105086104334.0
1e17,0.02,10,1.3885666024803684e+16
1e17,0.05,10,2.619876425886532e+16
1e17,0.10,10,4.474944108945858e+16
1e17,0.20,10,5.9396338043361464e+16
1e17,0.50,10,7.744025727409861e+16
1e17,1.00,10,8.717255739098363e+16
1e17,2.00,10,6.720146539558199e+16
1e17,5.00,10,3.3348565242323268e+16
1e17,0.01,20,2.841544381544465e+16
1e17,0.02,20,4.471489113263438e+16
1e17,0.05,20,9.862571129545984e+16
1e17,0.10,20,1.620233022826755e+17
1e17,0.20,20,1.8466353170930602e+17
1e17,0.50,20,1.8341503792373264e+17
1e17,1.00,20,1.3119681928050386e+17
1e17,2.00,20,7.849441028084058e+16
1e17,5.00,20,2.1362900105200376e+16
1e17,0.01,30,5.898497413356709e+16
1e17,0.02,30,9.04704458070159e+16
1e17,0.05,30,2.0060267640445898e+17
1e17,0.10,30,2.9644637366392294e+17
1e17,0.20,30,2.8553858963674e+17
1e17,0.50,30,1.8479404887875952e+17
1e17,1.00,30,8.94613869514686e+16
1e17,2.00,30,3.6884151951858744e+16
1e17,5.00,30,7297946182788972.0
1e17,0.01,40,9.266560649862608e+16
1e17,0.02,40,1.3153087362424106e+17
1e17,0.05,40,2.4255503563203123e+17
1e17,0.10,40,3.5600533531360474e+17
1e17,0.20,40,2.7469528663421805e+17
1e17,0.50,40,8.33616787315794e+16
1e17,1.00,40,3.2360175091758536e+16
1e17,2.00,40,1.3030347796901202e+16
1e17,5.00,40,7984189266462189.0
1e17,0.01,45,1.0908770991397616e+17
1e17,0.02,45,1.4807401408007232e+17
1e17,0.05,45,2.30578368479205e+17
1e17,0.10,45,2.984789122383236e+17
1e17,0.20,45,1.9190817082519968e+17
1e17,0.50,45,5.0991113833056056e+16
1e17,1.00,45,2.0453938562588504e+16
1e17,2.00,45,1.2646873157140708e+16
1e17,5.00,45,7550376010929342.0
1e17,0.01,50,1.0578082348178234e+17
1e17,0.02,50,1.3714084455589123e+17
1e17,0.05,50,2.1483250986097523e+17
1e17,0.10,50,2.393225561455839e+17
1e17,0.20,50,1.1639275385834072e+17
1e17,0.50,50,3.1903183083242412e+16
1e17,1.00,50,1.6669022456360924e+16
1e17,2.00,50,1.091641239786944e+16
1e17,5.00,50,6221812530680486.0
1e17,0.01,60,2.3974544518404464e+16
1e17,0.02,60,3.386017970559258e+16
1e17,0.05,60,6.041103005586078e+16
1e17,0.10,60,4.915900638870899e+16
1e17,0.20,60,2.955129458448155e+16
1e17,0.50,60,1.6746632558682248e+16
1e17,1.00,60,1.2588686337556356e+16
1e17,2.00,60,7522200221062880.0
1e17,5.00,60,4364685191090200.0
1e19,0.20,5,6.472634816815881e+18
1e19,0.40,5,1.4278093677487383e+19
1e19,0.60,5,2.3160001096049226e+19
1e19,0.80,5,2.601594217978718e+19
1e19,1.00,5,2.666379525310143e+19
1e19,0.20,15,1.4217474285814696e+19
1e19,0.40,15,2.2853010474442506e+19
1e19,0.60,15,2.492140764197359e+19
1e19,0.80,15,2.595211035973093e+19
1e19,1.00,15,2.6529527186336432e+19
1e19,0.20,25,3.2411757480482734e+19
1e19,0.40,25,4.04108662244723e+19
1e19,0.60,25,3.539572748223911e+19
1e19,0.80,25,3.0590094521900196e+19
1e19,1.00,25,2.831850972343917e+19
1e19,0.20,30,4.35186771910229e+19
1e19,0.40,30,4.483584922869925e+19
1e19,0.60,30,3.691941703748677e+19
1e19,0.80,30,3.2972195848620847e+19
1e19,1.00,30,2.831318717133106e+19
1e19,0.20,20,2.1335571729280553e+19
1e19,0.40,20,3.286145054763721e+19
1e19,0.60,20,3.0096922691817066e+19
1e19,0.80,20,2.7448460011534303e+19
1e19,1.00,20,2.886435191960863e+19
